___crtCompareStringW,"XOR R32,R32\nCMP R32,R32\nSETGE R8\nDEC R32\nAND R32,CONST\nADD CONST2,CONST\nMOV R32,R32\nLEA ESP,DWORD PTR SS:[EBP+CONST]",/M9whQAAAAAAAAAAh6NtfUmpRj9OasPOSBgG34ejbX0AAAAAjhJ3pi5Vuf5IvwjrTmrDzkmpRj9LqX1g4qHchwAAAAAAAAAAoZ8lQ7shlPYAAAAAS6l9YLu2XCw4GfmcOBn5nOKh3IcAAAAA7eBsMoejbX1gL4wAh6NtfWZ5MTUZ/WwXSL8I60i/COuQJ+AyGf1sF2Z5MTWLImX1uyGU9mZ5MTW71WBKSL8I62Z5MTVyE5fLu9VgSmZ5MTX5tNhLchOXyy5Vuf4AAAAAkCfgMrshlPbt4GwyLlW5/rshlPbt4GwyZnkxNeKh3IcAAAAAiyJl9eKh3IcAAAAAu7ZcLGZ5MTW7IZT2uyGU9iGGTw+MouzZ+bTYS2Z5MTVIGAbfjKLs2WZ5MTWhnyVDuyGU9oejbX1gL4wAYC+MAEmpRj9OasPOIYZPD2Z5MTWhnyVDSalGP/zPcIUNDA4gDQwOIOKh3IcAAAAA,[],aa65256cdd3b4019f30b4570c1d7cfe52171adac,VS2005,LIBC.LIB
_sqrt,"LEA R32,DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPUSH R32\nWAIT\nFSTCW WORD PTR SS:[ESP]\nMOV R32,DWORD PTR SS:[ESP+CONST]\nJCC CONST",XqODJ9FIlKUAAAAAyNV7xOhVq9oR3zjEN9QtU9FIlKUAAAAA6FWr2pDioRHoVava2N0DXuhVq9qc7n8w6FWr2uhVq9oR3zjE6FWr2jfULVPNLBGm0UiUpSqzQt4qs0LeEd84xIp8rQWKfK0F0UiUpYp8rQWKfK0FzSwRpjfULVPoVavanO5/MOhVq9rI1XvE6FWr2pDioRHNLBGm6FWr2tFIlKWQ4qERKrNC3jBJ19gAAAAAzSwRppDioRFeo4MninytBehVq9oAAAAAMEnX2AAAAAAAAAAAkOKhESqzQt4qs0Le,[],807157b61d252c59a923c42107f48dc1ccc25cef,VS2005,LIBC.LIB
__CIsqrt,"SUB ESP,CONST\nFST QWORD PTR SS:[ESP]\nCALL CONST\nCALL CONST\nADD ESP,CONST\nRETN",2jyUmAAAAAAAAAAA,vKBd6AAAAAAAAAAAAaF1swAAAAAAAAAAdqHX0LygXegBoXWz,18fa56abdc67cd83ef6c0d80e151d8503c69dc2a,VS2005,LIBC.LIB
__mkdir,"PUSH R32\nCALL CONST\nPOP R32\nOR R32,CONST\nRETN",Us42lQAAAAAAAAAAlVAczHLoOkUAAAAAJu7hZXLoOkUAAAAAcug6RVLONpUIpA1ACKQNQAAAAAAAAAAAmort0Cbu4WWVUBzM,[],afc8aebdb04d561c2a41ffdcbeb265020898cc35,VS2005,LIBC.LIB
__wexecvpe,"PUSH R32\nCALL CONST\nPUSH DWORD PTR SS:[EBP+CONST]\nMOV R32,R32\nCALL CONST\nADD R32,R32\nPOP R32\nCMP R32,CONST",j2+4ZIs2Az2kKqSRwP+s1LXl4lDuvJZbpCqkkYs2Az0bLlt/l9dsyYs2Az3AM1YKGy5bfzdDw9XqMoS47ryWWxazdMLqMoS46jKEuDdDw9V1V5C6dVeQujdDw9VfanLE6jKEuLmb7qoWs3TCFrN0wrXl4lDqMoS4X2pyxBsuW38AAAAAwDNWCos2Az3AM1YK6jKEuLmb7qq15eJQN0PD1RHs5BPqMoS4teXiULmb7qqmdMRspnTEbBsuW3+5m+6qwDNWCos2Az1Sv4ec6jKEuBHs5BOgrviNoK74jRHs5BMAAAAAuZvuqos2Az0AAAAAUr+HnI9vuGQ6oDUkizYDPQAAAAAAAAAAOqA1JIs2Az2Pb7hkEezkE7mb7qrA/6zU,[],d16c3e160716ebc0d038d2dc7d33fe67b9254fe9,VS2005,LIBC.LIB
__mbsnextc,"MOV R32,DWORD PTR SS:[ESP+CONST]\nXOR R32,R32\nMOVZX R32,BYTE PTR DS:[R32]\nTEST BYTE PTR DS:[R32+CONST],CONST\nJCC CONST",xmN6RevpqlrHjQf1x40H9evpqloAAAAA6+mqWgAAAAAAAAAA,[],748197addcc1024dc91df2e5697f496a7d055624,VS2005,LIBC.LIB
__wmktemp,"PUSH CONST\nMOV R32,R32\nXOR R32,R32\nPOP R32\nDIV R32\nPUSH R32\nMOV R32,R32\nPOP R32",Dlb5dTlafGAAAAAAUr+HnAV1n4+doIgzaobLEjlafGAAAAAAJAPDnQ5W+XVC8KO2naCIM1K/h5wAAAAABXWfjybu4WW7tlwsJu7hZTlafGAAAAAAOVp8YAAAAAAAAAAAb1VkuFK/h5wAAAAAu7ZcLOlYYevODZAh6Vhh6ybu4WW7tlwsQvCjtmqGyxLx7sEgzg2QIQV1n48AAAAAhO7CdELwo7YkA8Odu7ZcLCbu4WVII8Ox8e7BIITuwnQAAAAASCPDsULwo7YkA8Od,[],9b7b46967d737e125fa91d704b7184bc251d170e,VS2005,LIBC.LIB
__wfdopen,"MOV R32,R32\nPUSH CONST\nSAR R32,CONST\nAND R32,CONST\nPOP R32\nMOV R32,DWORD PTR DS:[R32*4]\nTEST BYTE PTR DS:[R32+R32*8+CONST],R8\nJCC CONST",l9p7lHLoOkW7tlwsu7ZcLHLoOkW7tlwsu7ZcLJyGUTheo4Mn623thibu4WVSaOpbXqODJw3MwAEAAAAAcug6RQ3MwAHN0OPMzdDjzJ7II7QAAAAAxAVusp7II7QAAAAAcug6RQ3MwAHN0OPMzdDjzJ7II7QAAAAAUmjqWybu4WVDuBfOnIZROA3MwAHEBW6yQ7gXzpZz8F+7tlws7o/vaO73PoMNzMABu7ZcLMQFbrK7tlwsDczAAZ7II7QAAAAAu7ZcLJZz8F8m7uFl7vc+g57II7QAAAAAJu7hZT/DesUAAAAAP8N6xQAAAAAAAAAAxAVusnP7P2AAAAAAQOmKnD/DesUAAAAAlnPwX3P7P2AAAAAAc/s/YJ7II7QAAAAAnsgjtEDpipxy6DpFcug6RUDpipwpAdvHKQHbx+6P72i7tlwsu7ZcLJyGUTiX2nuUoziUNSbu4WXrbe2G,[],8cd8f9a471056128d572657475a335d07b732892,VS2005,LIBC.LIB
__wctime,"PUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nTEST R32,R32\nPOP R32\nJCC CONST",WrCX6FLONpViZtf8YmbX/AAAAAAAAAAAUs42lQAAAAAAAAAA,[],a411d0ce23bd9833f23fd3384a50738a09a0b720,VS2005,LIBC.LIB
__strdate,"PUSH EBP\nMOV EBP,ESP\nSUB ESP,CONST\nPUSH R32\nPUSH R32\nLEA R32,DWORD PTR SS:[EBP+CONST]\nPUSH R32\nPUSH R32",PzV3BAAAAAAAAAAA,[],adf4f315825044a4f5c2898811352246b38af69b,VS2005,LIBC.LIB
_isalnum,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,JAPDnTCEIgCg/kmQoP5JkAAAAAAAAAAAMIQiAAAAAAAAAAAA,[],359db5c487eca9e51dc2ca1edb463d4fc08ad793,VS2005,LIBC.LIB
___isascii,"CMP DWORD PTR SS:[ESP+CONST],CONST\nSBB R32,R32\nNEG R32\nRETN",T7PbHwAAAAAAAAAA,[],ff80288889a5d2c3707117e97f9256cc95737b75,VS2005,LIBC.LIB
___toascii,"MOV R32,DWORD PTR SS:[ESP+CONST]\nAND R32,CONST\nRETN",/0BimwAAAAAAAAAA,[],8764c773f0dc48e8f79e45e1f666556ba92e6063,VS2005,LIBC.LIB
_isprint,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,JAPDnTCEIgCg/kmQoP5JkAAAAAAAAAAAMIQiAAAAAAAAAAAA,[],139c8c7d1c591e51d8a1a189b672dcef5cb0d73d,VS2005,LIBC.LIB
_iscntrl,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],e76a268e314154aa5aa26ca203f04be691cd4783,VS2005,LIBC.LIB
___iscsymf,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nJMP SHORT CONST,AaF1swAAAAAAAAAAUg74tAAAAAAAAAAAul2CbHLoOkUAAAAAJAPDnbpdgmz//L8E//y/BHLoOkUAAAAAcug6RVIO+LTNLBGmzSwRplIO+LQBoXWz,[],e9f27e30036e53cad6ea7e0f6d8ef9d58d418bda,VS2005,LIBC.LIB
___iscsym,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nJMP SHORT CONST,//y/BHLoOkUAAAAAcug6RVIO+LTNLBGmzSwRplIO+LQBoXWzAaF1swAAAAAAAAAAUg74tAAAAAAAAAAAul2CbHLoOkUAAAAAJAPDnbpdgmz//L8E,[],369f98d08a1f385fc7a15997c88d3304bad8b97d,VS2005,LIBC.LIB
_ispunct,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],ce023333b6d2f5528e158d11dc00f51987693daa,VS2005,LIBC.LIB
_islower,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],aff59c0a2af11cd72649623ea3b32947b860d056,VS2005,LIBC.LIB
_isgraph,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,JAPDnTCEIgCg/kmQoP5JkAAAAAAAAAAAMIQiAAAAAAAAAAAA,[],6018d2889324e0e0c40a0f40a702a9285824ead5,VS2005,LIBC.LIB
_isxdigit,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,JAPDne70z0ag/kmQoP5JkAAAAAAAAAAA7vTPRgAAAAAAAAAA,[],c94ef7ca13e3f453eec096871453e654ff6078e1,VS2005,LIBC.LIB
_isdigit,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],1cf3cb5ea5cde8fcea0bb753e9fec736734e387c,VS2005,LIBC.LIB
_isspace,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],67e348d3e50aab9afa4e6b8b9934f6518cccd241,VS2005,LIBC.LIB
_isalpha,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,MIQiAAAAAAAAAAAAJAPDnTCEIgCg/kmQoP5JkAAAAAAAAAAA,[],4834c31dab78d80559a8a6df9db7f78488438e23,VS2005,LIBC.LIB
_isupper,PUSH CONST\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN,vRc4sAAAAAAAAAAAJAPDnb0XOLBeCkgLXgpICwAAAAAAAAAA,[],282241a1530b8f39b5e3eac9163831e0987ff80d,VS2005,LIBC.LIB
___mtold12,"PUSH EBP\nMOV EBP,ESP\nSUB ESP,CONST\nMOV R32,DWORD PTR SS:[EBP+CONST]\nPUSH R32\nMOV R32,DWORD PTR SS:[EBP+CONST]\nXOR R32,R32\nCMP R32,R32",ite05rshlPaSrIEcKrNC3rshlPYAAAAAkqyBHN8kwCcAAAAAuyGU9vPGmykR+NMu3yTAJ98kwCcwuXosEfjTLrshlPYAAAAAMLl6LLshlPYAAAAAuyGU9iqzQt7XLwGs1y8BrLshlPYAAAAA88abKQAAAAAAAAAA,[],cffa0ffd9fd04943fb34d8fd449065365dee462d,VS2005,LIBC.LIB
___shl_12,"MOV R32,DWORD PTR SS:[ESP+CONST]\nPUSH R32\nPUSH R32\nMOV R32,DWORD PTR DS:[R32]\nMOV R32,DWORD PTR DS:[R32+CONST]\nMOV R32,R32\nADD R32,R32\nMOV DWORD PTR DS:[R32],R32",j5212QAAAAAAAAAA,[],9c3557c21e5be9fec8a27dfc0fc62418373c75b3,VS2005,LIBC.LIB
___addl,"MOV R32,DWORD PTR SS:[ESP+CONST]\nPUSH R32\nMOV R32,DWORD PTR SS:[ESP+CONST]\nXOR R32,R32\nLEA R32,DWORD PTR DS:[R32+R32]\nCMP R32,R32\nJCC CONST",WFl2n5G48BQAAAAADdyWUlhZdp9y6DpFkbjwFAAAAAAAAAAAcug6RZG48BRYWXaf,[],e1d0ac04e7ccde53bb632e8a2188890aea8be03d,VS2005,LIBC.LIB
___shr_12,"MOV R32,DWORD PTR SS:[ESP+CONST]\nPUSH R32\nPUSH R32\nMOV R32,DWORD PTR DS:[R32+CONST]\nMOV R32,DWORD PTR DS:[R32+CONST]\nMOV R32,R32\nMOV R32,R32\nSHL R32,CONST",Pit9MgAAAAAAAAAA,[],8f82c281d9911e48dc92b395c29d407fff19c234,VS2005,LIBC.LIB
___add_12,"LEA R32,DWORD PTR DS:[R32+CONST]\nPUSH R32\nPUSH DWORD PTR DS:[R32+CONST]\nPUSH DWORD PTR DS:[R32]\nCALL CONST\nADD ESP,CONST\nTEST R32,R32\nJCC CONST",bOeNceLW6afSLU8GQUXQGyLBilgAAAAAIsGKWAAAAAAAAAAAQUXQG+LW6acAAAAA4tbppyLBilhBRdAb0i1PBuLW6adBRdAb,[],61c5d01a04410be898d8fc6ecc39ccfe56edd8a5,VS2005,LIBC.LIB
__strcmpi,"SUB R8,CONST\nCMP R8,CONST\nSBB R8,R8\nAND R8,CONST\nADD R8,R8\nADD R8,CONST\nXCHG R8,R8\nSUB R8,CONST",OtMlcLO2LAzfpJyg2M0EpiT076R8o2emd8zaekL41tYAAAAArfh6LdjNBKZL07VpQvjW1gAAAAAAAAAAKBITJ9jNBKZ3zNp6fKNnptjNBKYoEhMnJPTvpEL41tYAAAAAs7YsDNjNBKYAAAAAS9O1aST076QAAAAA36ScoNjNBKYAAAAAfKNnptjNBKat+Hot2M0EpkL41tZ8o2em,[],e9e765534c9af1cf5f477b12e6bfbe0fb3257f81,VS2005,LIBC.LIB
__stricmp,"SUB R8,CONST\nCMP R8,CONST\nSBB R8,R8\nAND R8,CONST\nADD R8,R8\nADD R8,CONST\nXCHG R8,R8\nSUB R8,CONST",fKNnptjNBKat+Hotrfh6LdjNBKZL07Vps7YsDNjNBKYAAAAAfKNnptjNBKYoEhMn36ScoNjNBKYAAAAA2M0EpkL41tZ8o2em2M0EpiT076R8o2emOtMlcLO2LAzfpJygd8zaekL41tYAAAAAS9O1aST076QAAAAAQvjW1gAAAAAAAAAAKBITJ9jNBKZ3zNp6JPTvpEL41tYAAAAA,[],38328abc5c98b696b2d0f3a0f471bcaf4865b521,VS2005,LIBC.LIB
__ismbstrail,"MOV R8,BYTE PTR DS:[R32]\nTEST R8,R8\nJCC CONST",Us42lQAAAAAAAAAAKeroSOj+gdAU4QRSJAPDnVLONpWFBAvCFOEEUpuQUPwUxIhqhQQLwpyGUTgAAAAAFMSIalLONpXo/oHQnIZROFLONpWP4s796P6B0JyGUTgAAAAAj+LO/VLONpUp6uhIm5BQ/AAAAAAAAAAA,[],68dcb22285c5b5922ba78407f3878fe87b70da50,VS2005,LIBC.LIB
__openfile,"PUSH CONST\nPUSH DWORD PTR SS:[EBP+CONST]\nPUSH R32\nPUSH DWORD PTR SS:[EBP+CONST]\nCALL CONST\nMOV R32,R32\nADD ESP,CONST\nCMP R32,R32",KrNC3iSjmVwAAAAATmrDzmZ5MTUSfrxXJKOZXFhZdp8AAAAAWFl2nx3ZU6sAAAAAtN+0CmZ5MTVmeTE1HdlTq5kGtDSHo219ZnkxNR3ZU6sAAAAADczAAUL41tYAAAAAh6NtfZkGtDTOyr7l8+CCOEL41tYAAAAAu7ZcLFvQFeCX2nuUl9p7lLshlPa7tlwszsq+5bu2XCwhh3lju7ZcLLshlPa7tlwsu7ZcLGZ5MTVb0BXgIYd5Y7TftAq7tlwsu7ZcLFvQFeC7tlwsW9AV4GZ5MTVPQR6Qu7ZcLFvQFeC7tlwsT0EekB3ZU6sAAAAAQvjW1gAAAAAAAAAAu7ZcLE5qw85ikSysl3FRniSjmVwAAAAAuyGU9mZ5MTWapzl1mqc5dR3ZU6sAAAAATmrDzmZ5MTUSfrxX9KaieiqzQt7YzQSmEn68Vx3ZU6sAAAAAuyGU9mZ5MTWapzl1mqc5dR3ZU6sAAAAAYpEsrGZ5MTVOasPOEn68Vx3ZU6sAAAAAW9AV4E9BHpBmeTE1W9AV4GZ5MTXEkqZoLYZTng3MwAGXcVGeZnkxNR3ZU6sAAAAAxJKmaB3ZU6sAAAAA2M0EplIoILIthlOeT0EekB3ZU6sAAAAAW9AV4GZ5MTWIg2Q/iINkPx3ZU6sAAAAAUiggslhZdp8AAAAAmQa0NPPggjgNzMAB,[],fabac9e35acc2f67cd52f9fd9ce6979dccda5f55,VS2005,LIBC.LIB
_ldiv,"PUSH EBP\nMOV EBP,ESP\nMOV R32,DWORD PTR SS:[EBP+CONST]\nCDQ\nIDIV DWORD PTR SS:[EBP+CONST]\nMOV R32,R32\nMOV R32,DWORD PTR SS:[EBP+CONST]\nCDQ",9xjS7E+LzAoAAAAAcug6RU+LzAr3GNLsOHmGgE+LzApy6DpFT4vMCgAAAAAAAAAA,[],e9b28d407d62f1c8a31419eb3cb1de578fbfe1dc,VS2005,LIBC.LIB
_localtime,"ADD R32,CONST\nMOV DWORD PTR DS:[R32+CONST],R32\nSUB DWORD PTR SS:[EBP+CONST],R32\nMOV R32,DWORD PTR SS:[EBP+CONST]\nPUSH CONST\nCDQ\nIDIV R32\nPOP R32",ry9JmK38bdYAAAAArfxt1iGHeWND5BImqSvPjjKUIqfmG2yxWqCM9kxEkvpmeTE1IiKzgybu4WV9F3TTQ+QSJvh3+cEAAAAAZnkxNT/DesUAAAAA5htssTKUIqcAAAAATESS+qkrz47oVavaMpQip/0lmvtNfYyr+Hf5wSbu4WUAAAAA6FWr2qkrz44iIrODJu7hZT/DesUAAAAAP8N6xQAAAAAAAAAAIYd5Yybu4WUdGvKUHRrylPh3+cHl/dDrTX2Mq5e+PkqRcVSD/SWa+5e+PkqRcVSD5f3Q6ybu4WUAAAAAfRd00ybu4WU0i/7+kXFUg638bdavL0mYl74+Sq38bdavL0mYNIv+/ibu4WUAAAAA,[],daeca682f87d6dbfe32abfcab5132fa210af7708,VS2005,LIBC.LIB
__execlp,"LEA R32,DWORD PTR SS:[ESP+CONST]\nPUSH R32\nPUSH DWORD PTR SS:[ESP+CONST]\nCALL CONST\nPOP R32\nPOP R32\nRETN",NQ7aigAAAAAAAAAA,QuVyowAAAAAAAAAA,d39ac6c497fda8a05bf277df01157198633e4edf,VS2005,LIBC.LIB
_memset,"XOR R32,R32\nMOV R8,BYTE PTR SS:[ESP+CONST]\nPUSH R32\nMOV R32,R32\nCMP R32,CONST\nJCC CONST",OxWXD7ygXejWrd87nnqiNkNQbiQFHO/vBRzv7wUc7+9AWZRKBRzv7wUc7+9DUG4kQFmUSgUc7++eeqI21q3fOwUc7+8tDNr2Q1BuJAAAAAAAAAAANtDESQUc7+9AWZRKvKBd6AAAAAAAAAAALQza9kBZlEo20MRJ,[],cfb1ed5619cbd5001985d41686d69711774fa5ca,VS2005,LIBC.LIB
__woutput,"XOR R32,R32\nMOVSX R32,BYTE PTR DS:[R32+R32*8]\nPUSH CONST\nSAR R32,CONST\nPOP R32\nMOV DWORD PTR SS:[EBP+CONST],R32\nCMP R32,R32\nJCC CONST",c6IZYQAAAAAAAAAADczAAU5qw84AAAAA+zU5RnOiGWF/JnIcTmrDznOiGWF/JnIcPyBmRfs1OUZzohlhl8ArYz8gZkVINCO7TZA3jT8gZkVINCO7fyZyHJfAK2PqMoS4+rMY/02QN40AAAAA6jKEuJfAK2P6sxj/XZ7v8nOiGWENzMABSDQjuwAAAAAAAAAA,[],45161e59ef2ec41875583b74463c7bbe3ebed84a,VS2005,LIBC.LIB
